0, 6, -1542
0, 5, -1543
0, 6, -1544
0, 5, -1545
0, 6, -1546
0, 5, -1547
0, 6, -1548
0, 5, -1549
0, 6, -1550
0, 5, -1551
0, 6, -1552
0, 5, -1553
0, 6, -1554
0, 5, -1555
0, 6, -1556
0, 5, -1557
0, 6, -1558
0, 5, -1559
0, 6, -1560
0, 5, -1561
0, 6, -1562
0, 5, -1563
0, 6, -1564
0, 5, -1565
0, 6, -1566
0, 5, -1567
0, 6, -1568
0, 5, -1569
0, 6, -1570
0, 5, -1571
0, 6, -1572
0, 5, -1573
0, 6, -1574
0, 5, -1575
0, 6, -1576
0, 5, -1577
0, 6, -1578
0, 5, -1579
0, 6, -1580
0, 5, -1581
0, 6, -1582
0, 5, -1583
0, 6, -1584
0, 5, -1585
0, 6, -1586
0, 5, -1587
0, 6, -1588
0, 5, -1589
0, 6, -1590
0, 5, -1591
0, 6, -1592
0, 5, -1593
0, 6, -1594
0, 5, -1595
0, 6, -1596
0, 5, -1597
0, 6, -1598
0, 5, -1599
0, 6, -1600
0, 5, -1601
0, 6, -1602
0, 5, -1603
0, 6, -1604
0, 5, -1605
0, 6, -1606
0, 5, -1607
0, 6, -1608
0, 5, -1609
0, 6, -1610
0, 5, -1611
0, 6, -1612
0, 5, -1613
0, 6, -1614
0, 5, -1615
0, 6, -1616
0, 5, -1617
0, 6, -1618
0, 5, -1619
0, 6, -1620
0, 5, -1621
0, 6, -1622
